Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,zia therapy,,,,,,140,12,0.00,0.02,6110000,Navigational,"Site Links, Video, Related Searches, Knowledge Panel","0.33,0.52,0.66,0.66,0.33,0.52,0.66,0.52,1.00,0.42,0.80,0.66",20,,
us,pain management southaven ms,,,,,,140,13,0.00,0.00,115000,Commercial,"Local Pack, Site Links, Image, Related Searches","0.52,0.66,0.42,0.66,0.52,0.52,0.66,0.80,0.52,0.52,0.66,0.66",20,,
us,dr jonathan leung do,,,,,,140,16,0.00,0.02,732000,"Informational, Transactional","Site Links, Video, Image, People Also Ask, Knowledge Panel, Image Pack","0.80,0.42,1.00,0.33,0.42,0.80,0.80,0.66,0.33,0.66,0.80,1.00",20,,
us,thomasville ga pain management,,,,,,140,28,2.49,0.07,64400,"Informational, Navigational","People Also Ask, Related Searches, AI Overview, Local Pack, Site Links, Video, Image","0.66,0.66,0.80,0.42,1.00,0.80,0.80,0.33,0.52,0.42,0.52,0.23",20,,
us,qc connects,,,,,,140,72,2.94,0.32,172000000,Navigational,"Site Links, Video, Video Carousel, Related Searches","0.19,0.19,0.19,0.15,0.29,0.29,0.29,0.15,0.19,0.15,0.19,0.15",20,,
us,northern light pain management,,,,,,140,27,0.00,0.02,43300000,"Informational, Navigational","Knowledge Panel, Video, People Also Ask, Related Searches","0.80,1.00,0.80,0.66,0.80,1.00,0.52,0.66,0.42,0.42,0.42,0.42",70,,
us,dr pitkanen,,,,,,140,23,2.59,0.05,733000,Navigational,"Video, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links","0.66,0.66,0.66,0.66,0.66,0.66,0.66,1.00,0.66,0.80,0.66,0.52",20,,
us,quail surgical and pain management center,,,,,,140,15,0.00,0.06,126000,Navigational,"Image, People Also Ask, Related Searches, Knowledge Panel, Site Links","0.52,0.42,1.00,0.42,0.42,1.00,0.33,0.52,1.00,0.42,1.00,0.80",20,,
us,national pain and spine mclean,,,,,,140,0,2.39,0.04,975000,Navigational,"Related Searches, Knowledge Panel, Site Links, Video, Image, People Also Ask","0.53,0.28,0.34,0.21,0.28,0.65,0.53,1.00,0.43,0.28,0.53,0.65",,,
us,pain management bismarck nd,,,,,,140,14,0.00,0.00,424000,Commercial,"Local Pack, Site Links, Video, Image, Related Searches","0.52,0.52,0.52,0.66,0.42,0.80,0.66,0.52,0.66,0.80,0.80,0.66",20,,
us,dr michael rock,,,,,,140,13,2.43,0.19,459000000,"Navigational, Commercial","Related Searches, Local Pack, Video","0.42,0.42,0.53,0.53,0.53,0.65,0.53,0.80,0.80,0.53,0.53,0.42",90,,
us,richmond hill ga treatment for sciatica,,,,,,140,2,0.00,0.00,50900,Commercial,"People Also Ask, Related Searches, Local Pack, Video, Image","0.28,0.28,0.21,0.28,0.28,0.28,0.28,0.65,0.65,0.53,0.81,1.00",90,,
us,geisinger pain management,,,,,,140,30,2.74,0.17,869000,Navigational,"Related Searches, Local Pack, Image, People Also Ask","0.52,0.52,0.52,0.66,0.52,0.52,0.52,0.80,0.80,0.66,0.66,0.42",90,,
us,richmond hill ga lower back pain,,,,,,140,0,0.00,0.00,1700000,Commercial,"Video, Image, People Also Ask, Related Searches, AI Overview","0.21,0.34,0.21,0.28,0.21,0.21,0.28,0.53,0.53,0.53,0.65,1.00",,,
us,chronic pain doctor near me,,,,,,140,33,0.00,0.00,380000000,Transactional,"Image, People Also Ask, Related Searches, Local Pack","0.05,0.10,0.35,0.82,0.17,0.43,0.35,1.00,0.28,0.23,0.10,0.10",90,,
us,pain management harrisburg pa,,,,,,140,14,2.45,0.41,819000,Commercial,"Site Links, Video, Image, People Also Ask, Related Searches, Local Pack","0.52,0.66,0.66,0.80,0.66,0.66,0.80,0.80,0.80,0.80,0.66,0.42",20,,
us,richmond hill ga back pain,,,,,,140,2,0.00,0.00,1970000,Informational,"Video, Image, Related Searches, AI Overview","0.09,0.28,0.21,0.28,0.28,0.34,0.28,0.65,0.53,0.65,0.81,1.00",90,,
us,prizm pain canton mi,,,,,,140,27,2.46,0.07,3100,Navigational,"Related Searches, Knowledge Panel, Site Links, Image, People Also Ask","0.66,0.42,0.52,0.80,1.00,0.80,0.80,0.52,0.52,1.00,0.42,0.52",20,,
us,national spine & pain centers fairfax va,,,,,,140,13,1.63,0.17,290000,Navigational,"Local Pack, Video, Image, People Also Ask, Related Searches","0.53,0.53,0.80,0.15,0.34,0.80,0.65,0.53,0.26,0.53,0.80,1.00",90,,
us,sussex pain relief center delaware,,,,,,140,12,0.00,0.02,322000,Navigational,"Knowledge Panel, Video, Image, People Also Ask, Related Searches","0.53,0.43,0.34,0.12,0.53,0.65,0.81,0.34,0.34,0.43,0.43,0.15",70,,
us,pain management columbia mo,,,,,,140,10,0.00,0.00,9350000,Commercial,"Local Pack, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.00,0.66,0.52,0.33,0.42,0.66,1.00,1.00,1.00,0.80,0.80,0.80",90,,
us,dr patrick waring,,,,,,140,12,1.76,0.10,1100000,Commercial,"Local Pack, Image Pack, Site Links, Video Carousel, People Also Ask","0.78,1.00,0.78,0.78,0.78,1.00,0.78,1.00,1.00,1.00,1.00,0.78",20,,
us,innovative pain & spine specialists,,,,,,140,28,0.00,0.00,4290000,"Navigational, Commercial","People Also Ask, Related Searches, Local Pack, Site Links, Video, Image","0.43,0.34,0.43,0.43,0.43,0.53,0.43,0.34,0.43,0.43,0.53,0.43",20,,
us,community care west milford,,,,,,140,14,0.00,0.00,12100000,"Informational, Transactional","Knowledge Panel, Image, Related Searches","0.64,0.64,0.64,0.52,0.82,1.00,0.64,1.00,0.82,1.00,1.00,0.82",70,,
us,pain management muncie indiana,,,,,,140,6,2.33,0.22,523000,Commercial,"Image, People Also Ask, Related Searches, Discussions And Forums, Local Pack, Video","0.52,0.80,0.52,0.80,0.66,0.52,0.52,0.80,0.52,0.66,0.66,0.66",90,,
us,taconic spine manchester vermont,,,,,,140,24,0.00,0.01,2280,Navigational,"Site Links, Image, Knowledge Panel","0.65,0.43,1.00,0.81,0.65,0.65,0.28,0.15,0.28,0.12,0.21,0.28",20,,
us,pain management hopkinsville ky,,,,,,140,10,1.31,0.05,42800,Informational,"Related Searches, AI Overview, Knowledge Panel, Site Links, Video, Image, People Also Ask","0.53,0.65,0.65,0.42,0.42,0.42,0.34,0.42,0.53,0.53,0.42,0.42",20,,
us,compassion care for pain st petersburg,,,,,,140,12,2.83,0.07,1100000,Navigational,"Knowledge Panel, Site Links, People Also Ask, Related Searches","0.33,0.23,0.19,0.52,1.00,0.66,0.80,0.80,1.00,0.52,0.66,0.80",20,,
us,mercy clinic pain management - e. seminole,,,,,,110,21,0.00,0.09,29100,"Informational, Transactional","Image, People Also Ask, Related Searches, Knowledge Panel, Video","0.52,0.41,0.64,0.64,1.00,0.82,0.82,1.00,0.82,0.82,0.82,0.64",70,,
us,jonathan koning md,,,,,,140,26,2.04,0.24,79100,Navigational,"Video, Image, Related Searches, Local Pack, Image Pack, Site Links","0.80,1.00,0.52,0.33,1.00,1.00,0.66,0.66,0.52,0.66,0.66,0.33",20,,
us,dr mocek,,,,,,140,23,0.00,0.00,97100,Navigational,"Knowledge Panel, Site Links, Video, Video Carousel, Related Searches","0.82,0.82,1.00,1.00,0.64,0.64,0.64,1.00,0.82,1.00,0.82,0.64",20,,
us,richmond hill ga low back pain,,,,,,140,4,0.00,0.00,1620000,Commercial,"Video, People Also Ask, Related Searches, AI Overview","0.03,0.28,0.28,0.28,0.21,0.34,0.28,0.65,0.65,0.53,1.00,1.00",90,,
us,159 wells ave newton,,,,,,140,16,0.00,0.01,2870000,Informational,"Image, People Also Ask, Related Searches","0.15,0.23,0.08,0.11,0.35,0.18,0.35,0.35,0.35,0.18,0.11,0.18",90,,
us,pain management oxford ms,,,,,,140,17,2.11,0.26,33100000,Commercial,"Image, People Also Ask, Related Searches, Local Pack, Site Links, Video","0.52,0.64,0.64,1.00,0.82,0.82,0.64,0.82,0.82,0.82,0.82,0.64",20,,
us,robert klickovich,,,,,,140,18,3.21,0.02,1720,Informational,"Knowledge Panel, Image Pack, Image","0.52,0.64,1.00,0.41,0.82,1.00,0.52,0.64,1.00,0.64,0.82,0.82",70,,
us,doleys clinic alabama,,,,,,140,9,0.00,0.02,5980,Navigational,"Related Searches, Knowledge Panel, Site Links, Video, Image, People Also Ask","0.23,0.23,0.18,0.11,0.18,0.28,0.54,0.00,0.18,0.01,0.44,0.44",20,,
us,suncoast pain management,,,,,,140,12,3.18,0.08,198000,"Navigational, Commercial","Video, Related Searches, Local Pack, Site Links","0.43,0.43,0.34,0.81,0.34,0.21,0.53,0.65,0.53,0.43,0.65,0.53",20,,
us,spine diagnostic & pain treatment center,,,,,,140,40,0.00,0.00,65300000,Navigational,"Local Pack, Site Links, Image, Related Searches","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.78,1.00,1.00,1.00",20,,
us,norwood comprehensive pain management,,,,,,140,29,0.00,0.02,969000,Navigational,"Site Links, Image, Related Searches, Knowledge Panel","0.07,0.10,0.15,0.12,0.12,0.15,0.15,0.19,0.15,0.19,0.12,0.12",20,,
us,pain management hemet,,,,,,140,5,2.01,0.08,292000,Commercial,"Local Pack, Site Links, Image, Related Searches","0.66,0.80,0.52,0.80,0.80,0.66,0.66,0.52,0.33,0.66,0.33,0.42",20,,
us,michael baskin md,,,,,,140,25,2.11,0.15,1120000,Navigational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.82,0.82,0.82,0.82,1.00,0.64,0.82,0.82,0.82,0.64,0.82,0.82",20,,
us,richmond hill ga georgia spine center,,,,,,140,5,0.00,0.00,287000,Commercial,"Local Pack, Image, People Also Ask, Related Searches","0.00,0.28,0.17,0.23,0.17,0.23,0.23,0.43,0.43,0.35,0.66,1.00",90,,
us,dr patrick mcintyre,,,,,,140,18,0.00,0.02,5260000,Commercial,"Local Pack, Site Links, Video, Related Searches","0.64,1.00,0.82,1.00,0.82,0.82,0.82,0.64,0.64,0.64,0.64,0.82",20,,
us,pain clinics kissimmee florida,,,,,,140,23,2.61,0.48,344000,Commercial,"Site Links, Image, People Also Ask, Related Searches, AI Overview, Local Pack","0.80,0.42,1.00,0.33,0.42,0.66,0.80,0.42,0.33,0.66,0.80,1.00",20,,
us,2341 lewisville clemmons road,,,,,,140,0,0.00,0.02,6280,Informational,Related Searches,"0.23,0.28,0.18,0.18,0.23,0.28,0.23,0.18,0.18,0.15,0.35,0.18",,,
